Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2025-08-01,242.99,243.188,234.871,236.653,5413.151856832
2025-08-04,236.653,238.832,236.653,238.436,3378.170328564
2025-08-05,239.574,241.951,238.337,239.475,3822.533540692
2025-08-06,240.267,240.564,237.396,237.643,2345.0258603664
2025-08-07,237.247,240.218,237.247,238.634,2797.468403624
2025-08-08,238.139,238.683,236.703,237.396,2449.04724866
2025-08-11,237.693,239.673,237.693,239.03,1996.6047054024
2025-08-12,239.624,240.564,239.228,239.525,2060.229438048
2025-08-13,240.119,241.258,239.624,240.465,5426.2807699176
2025-08-14,240.515,242.05,240.168,241.06,2347.0456931488
2025-08-18,241.208,241.555,239.03,241.01,4142.6770367024
2025-08-19,240.614,241.01,239.624,239.624,3167.0978028032
2025-08-20,239.624,240.614,237.346,237.99,3162.0482208472
2025-08-21,238.881,240.119,237.94,238.287,2797.468403624
2025-08-22,238.535,241.258,238.535,240.911,2388.452265188
2025-08-25,239.574,240.911,239.574,240.862,2000.6443709672
2025-08-26,240.862,242.347,240.614,240.614,1788.5619288152
2025-08-27,242.05,244.674,242.05,244.674,1801.6908419008
2025-08-28,243.783,244.179,242.099,243.585,2406.6307602296
2025-08-29,243.931,243.931,241.406,241.406,2728.7940890224
2025-09-01,241.159,241.357,240.168,241.208,2297.55978998
2025-09-02,241.555,242.545,238.436,239.426,3244.8613649256
2025-09-03,239.97,242,239.921,240.218,1542.1423293624
2025-09-04,241.951,242.545,241.208,242.446,1162.4137662712
2025-09-05,242.644,243.585,240.218,240.218,4019.467236976
2025-09-08,241.505,242.545,240.317,241.555,2246.0540540288
2025-09-09,241.555,242.099,240.119,241.604,2623.7627843376
2025-09-10,242.792,244.327,242.792,243.882,2194.5483180776
2025-09-11,244.575,245.515,243.684,243.684,3272.129107488
2025-09-12,244.575,245.317,243.882,245.268,2253.1234687672
2025-09-15,245.466,245.466,243.337,244.575,3008.5409293848
2025-09-16,244.575,245.07,242.891,243.585,2049.1203577448
2025-09-17,242.891,244.575,242.594,243.436,2802.51798558
2025-09-18,244.179,246.06,244.179,246.06,2588.4157106456
2025-09-19,246.06,247.347,245.565,247.1,2745.9626676728
2025-09-22,247.347,247.545,245.466,246.555,3539.756951156
2025-09-23,246.852,247.496,246.308,246.308,3647.8180050144
2025-09-24,246.357,248.387,246.01,247.248,2883.311296876
2025-09-25,247.595,247.743,246.06,247.248,1508.8150884528
2025-09-26,247.545,248.436,246.852,247.941,2409.6605094032
2025-09-29,248.535,249.971,247.941,249.427,4981.9175577896
2025-09-30,248.486,249.427,247.545,248.387,4635.516235608
2025-10-01,247.496,249.229,246.555,247.743,4775.8946139848
2025-10-02,248.981,250.318,248.882,249.971,3960.8920862864
2025-10-03,250.12,251.407,249.971,250.961,4715.2996305128
2025-10-06,251.011,252.447,250.961,251.704,5193.9999999416
2025-10-07,252.397,252.496,251.704,252.447,3007.5310129936
2025-10-08,252.496,253.437,251.506,253.437,5649.4722923728
2025-10-09,253.486,255.417,252.991,252.991,4668.8434765176
2025-10-10,253.486,254.972,253.486,253.833,2551.0488041712
2025-10-13,250.961,252.001,249.278,250.565,8338.8796421384
2025-10-14,250.07,250.07,247.199,248.981,8288.3838225784
2025-10-15,249.031,252.15,249.031,251.704,3554.905697024
2025-10-16,251.06,251.654,249.674,250.169,3345.8530040456
2025-10-17,245.614,249.872,243.287,247.248,6042.3297685496
2025-10-20,248.931,250.417,248.535,250.318,4390.1065525464
2025-10-21,251.853,252.1,250.516,252.001,5015.2447986992
2025-10-22,252.496,253.189,250.516,250.813,3015.6103441232
2025-10-23,251.704,251.704,250.021,250.12,2164.2508263416
2025-10-24,251.555,253.981,251.506,253.486,3375.1405793904
2025-10-27,255.516,256.308,254.526,255.269,4185.0935251328
2025-10-28,255.467,256.655,254.972,256.259,4632.4864864344
2025-10-29,256.506,258.437,256.506,257.447,5874.6836476104
2025-10-30,258.437,258.734,256.556,257.843,5536.3616565584
2025-10-31,257.843,259.823,257.843,259.328,3238.8018665784
2025-11-03,259.279,261.061,258.091,259.427,6803.8067275144
2025-11-04,257.447,259.526,255.615,259.328,4480.9990277544
2025-11-05,257.398,257.942,256.061,257.843,3292.327435312
2025-11-06,257.15,259.378,254.774,255.269,3106.5028193312
2025-11-07,255.269,255.269,249.526,250.516,5575.7483958152
2025-11-10,253.536,256.209,253.536,255.665,3250.9208632728
2025-11-12,257.843,258.388,256.556,256.704,2677.2883530712
2025-11-13,257.001,257.15,252.595,253.536,3054.99708338
2025-11-14,251.407,252.447,247.298,251.506,5747.4341823192
2025-11-17,251.555,252.447,250.615,251.258,4255.7876725168
2025-11-18,250.516,250.664,246.605,246.605,4750.6467042048
2025-11-19,247.842,250.516,247.842,249.526,3029.7491736
2025-11-20,252.298,255.417,251.952,253.239,4351.7297296808
2025-11-21,249.526,250.961,245.565,248.387,6694.7357572648
2025-11-24,249.526,252.496,248.535,252.199,3108.5226521136
2025-11-25,252.496,253.14,250.565,252.298,4246.698424996
2025-11-26,253.734,256.209,253.734,255.269,4996.0563872664
2025-11-27,255.269,257.051,254.427,256.407,3210.5242076248
2025-11-28,256.704,257.447,255.467,256.506,2216.766478684
2025-12-01,256.11,256.259,252.694,255.417,3706.393155704
2025-12-02,255.318,257.447,254.477,256.259,1729.9867781256
2025-12-03,255.962,257.2,253.486,255.219,2421.7795060976
2025-12-04,255.219,256.457,254.675,255.615,2237.9747228992
2025-12-05,256.457,257.398,255.665,257.2,2309.6787866744
2025-12-08,257.447,257.447,256.457,257.15,2861.0931362696
2025-12-09,257.35,258.95,255.15,256,3178
2025-12-10,256,256.6,254.45,255,1975
2025-12-11,254.9,254.9,253,253,4383
2025-12-12,254.05,256.8,254,254,3321
2025-12-15,254.05,254.6,252,252.75,5054
2025-12-16,252.7,252.7,250.25,250.5,3244
2025-12-17,251.25,253,250.15,250.15,3789
2025-12-18,249.9,251,248.2,251,3660
2025-12-19,251,253,250.2,253,2867
2025-12-22,254.25,255.05,253.4,253.85,5932
2025-12-23,254,255,253.85,254.7,3094
2025-12-29,254.7,256.4,254.7,255.45,6460
2025-12-30,255.4,256.65,254.7,255.9,5839
